3648	9229	10558	10890	10539	2670	3249	3581	2184	1547	5756	6415	6458	4834	4224	5782	4012	3286	11216	7105	7107	9141	10142	3618	6164	6841	3227	1e+009	8572	12263	4691	6509	10987	5863	5968	2916	2844	6547	6449	9775	
5956	1938	2857	3512	3772	10041	10620	10951	9822	9957	8982	9560	9603	11335	10688	4080	11650	10039	4524	1484	2926	1255	2572	5246	3790	2224	5768	8413	1e+009	4968	4585	8087	3217	10021	6367	9545	9933	3634	3504	2004	
10346	3102	2139	1484	2565	14208	14787	15118	13989	13655	13308	13884	13927	15622	15073	8405	15817	14429	7930	5114	7503	5812	6656	8940	8366	6801	9935	12108	4980	1e+009	8751	12374	1840	14347	10741	13935	14323	8211	8081	3052	
2103	5748	6661	7303	7058	5953	6532	6863	5734	5869	5451	6027	6070	7554	6835	1310	7562	6186	7535	3624	2634	4678	5924	1519	1738	2375	1680	4681	4099	8766	1e+009	4588	7020	6490	2789	5692	6080	2121	2023	5808	
3780	9667	10214	10869	10979	5195	5205	5623	6368	7258	1608	1852	2235	4220	3671	4306	7250	4070	5629	7543	5192	6901	6788	4769	4674	5803	4495	6514	8016	12332	4250	1e+009	10533	2647	2377	3840	4448	4518	4950	9725	
8705	2013	499	1153	2374	12566	13145	13476	12347	12482	11488	12064	12107	13802	13253	6764	14175	12682	6114	4020	5726	4065	4908	7771	6590	5160	8293	10938	3331	1815	7110	10554	1e+009	12527	8919	12294	12682	6434	6303	1297	
5160	11567	12177	12832	12879	4215	4139	4557	5505	6395	1101	1532	1376	3161	2612	6206	6216	3196	8276	9443	7092	8863	8947	6671	6574	7703	5876	5863	9916	14295	6153	2647	12495	1e+009	4278	2981	3589	6418	6850	11625	
2776	7911	8620	9275	9223	5601	5850	6268	5773	6663	3543	4119	4162	5855	5306	2550	7461	4716	5287	5787	3436	5306	4708	3352	2918	4047	3505	5914	6260	10738	2449	2579	8938	4582	1e+009	4500	5108	2762	3194	7969	
3869	11363	12216	12871	12673	1355	1389	1807	2733	3623	2874	3636	3676	2071	1352	6230	3410	647	9019	9239	7116	8902	9026	5803	6598	7727	4583	2916	9728	14334	5637	3729	12535	2981	4379	1e+009	608	6442	6874	11426	
3977	11379	12385	13027	12689	747	789	1207	2125	3015	3486	4246	4288	2100	1381	6281	2802	443	9629	9255	7167	9096	9620	5767	6649	7778	4660	2844	9824	14413	5745	4339	12729	3592	4989	645	1e+009	6493	6925	11532	
2803	5686	6597	7241	6998	6653	7232	7564	6825	7169	5348	5926	5969	7786	7237	933	8513	6455	5951	3562	1210	3264	4340	3183	156	1822	3442	6100	4035	8704	1763	4487	6957	6387	2733	6131	6462	1e+009	969	5744	
3423	5248	6159	6803	6560	6967	7546	7878	7141	7789	5614	6190	6233	7928	7379	1555	8862	6809	5512	3124	771	2824	3901	3771	816	1384	3937	6720	3597	8266	2348	4680	6519	6653	3047	6447	6816	660	1e+009	5306	
7977	1553	853	1508	1918	11839	12418	12749	11620	11755	11086	11662	11705	13399	12709	6036	13448	12060	6285	3296	5137	3434	4279	7044	5997	4432	7566	10211	2602	2971	6382	10152	1213	12125	8517	11566	11954	5845	5715	1e+009	
0.2
0.2
