8434	7063	6899	14142	6376	6024	7164	9647	6623	6083	5646	8311	6211	20593	20403	9417	3857	9076	18714	8610	7691	11081	7362	5038	2054	1622	1e+009	8172	13752	14830	9366	16582	18496	7621	17306	13932	11970	9924	8703	2525	5879	13752	13417	12670	9859	9632	9149	10021	5901	8985	
5971	11148	5911	7560	10929	11413	10434	2063	11176	11054	10198	11089	10293	14028	13839	12195	8404	12253	12070	12125	10469	4517	10181	9591	7423	6912	8156	1e+009	6611	8293	5530	9938	11931	7470	10662	7289	5378	2251	985	6505	2488	6613	6277	4952	3822	2707	3828	4704	2871	3664	
8993	15366	9743	4077	16054	16739	14294	5359	16504	16382	15324	14948	15089	8481	7668	16054	13358	16112	5893	15984	14328	5839	14040	14425	13091	12580	13826	6624	1e+009	4205	7992	3761	6489	10562	4485	3311	4606	4646	5626	12180	8541	848	512	1659	5715	4192	6687	6819	8924	6523	
7592	15895	9663	977	16584	17527	14823	6929	17292	17170	16027	15410	15791	6568	6378	15797	14456	16170	4989	16515	14626	4374	14571	15213	14188	13794	15038	8361	4205	1e+009	6519	2927	4471	9162	3581	1004	3098	6240	7363	13392	10078	3399	3871	3396	8143	5785	6339	5346	10551	6459	
1413	9769	3638	5710	10458	11401	8697	4547	11166	11044	9901	9230	9665	12057	11867	9617	8431	9990	10478	10389	8446	2853	8445	9087	8399	8109	9353	5500	7994	6666	1e+009	8416	9960	2982	9070	5763	3432	5650	5941	7707	4318	7902	7659	7184	8455	4509	1809	1397	4792	1931	
9348	17651	11419	2731	18340	19283	16579	8398	19048	18926	17783	17166	17547	4881	3907	17553	16212	17926	2132	18271	16382	6125	16327	16969	15825	15431	16675	9959	3771	3018	8275	1e+009	2728	10918	724	2749	4854	7730	8996	15029	11715	3534	4006	5132	9209	7276	8095	7102	12188	8215	
11082	19380	13148	5071	20069	21012	18308	10419	20777	20655	19512	18899	19276	2153	2020	19286	17941	19659	647	20000	18115	7590	18056	18698	17819	17390	18634	11986	6497	4596	10009	2728	1e+009	12651	2004	5097	7192	10287	11380	16989	13645	6262	6734	7490	11937	9833	9825	8835	14118	9946	
1663	6999	1960	8333	7687	8595	5927	7021	8360	8238	7130	6305	6894	14680	14490	6692	5648	7065	13101	7514	5522	5476	5588	6281	6114	6870	7907	7466	10556	9289	2984	11039	12583	1e+009	11693	8386	6055	8107	7907	6428	5477	10464	10221	9746	10424	6997	4365	4020	5951	4493	
10072	18375	12143	3455	19064	20007	17303	9122	19772	19650	18507	17890	18271	4157	3183	18277	16936	18650	1408	18995	17106	6782	17051	17693	16549	16155	17399	10683	4493	3742	8999	724	2004	11642	1e+009	3473	5578	8454	9720	15753	12439	4258	4730	5856	9933	8000	8819	7826	12912	8939	
6777	15074	8843	766	15763	16706	14002	6112	16471	16349	15206	14594	14970	7068	6667	14981	13636	15354	4892	15694	13810	3558	13750	14392	13184	12790	14034	7463	3307	1004	5704	2760	4971	8346	3484	1e+009	2329	5420	6465	12388	9074	2501	2973	2498	7323	4965	5518	4530	9547	5639	
4497	12797	6566	2326	13486	14429	11725	3834	14194	14072	12929	12314	12693	9347	8936	12701	11359	13074	7161	13417	11530	1278	11473	12115	11236	10808	12052	5377	4619	3275	3423	5029	7250	6066	5753	2379	1e+009	3148	4414	10407	7063	4527	4284	3809	5970	2694	3241	2250	7536	3362	
6607	12336	6740	5314	12754	13239	11263	1622	13002	12878	12024	11918	11973	12126	11615	13024	10229	13082	9840	12954	11298	3524	11010	11309	9222	8713	9957	2250	4646	6062	5670	7708	10029	8177	8432	5058	3148	1e+009	1645	8351	4168	4646	4311	3483	3662	1208	3904	4496	4551	3740	
6399	11574	6339	6581	11500	11985	10862	1960	11748	11624	10770	11517	10720	13377	12881	12623	8975	12681	11106	12553	10897	3865	10609	10055	7968	7459	8703	998	5626	7328	5958	8974	11280	7898	9698	6324	4414	1603	1e+009	7097	2915	5628	5292	3967	3504	2062	4242	4837	3298	4078	
6787	8146	5253	12497	7459	7104	8247	8096	7706	7163	6729	9394	7294	18948	18758	10500	4939	10159	17163	9693	8774	9436	8445	6121	3137	903	2525	6521	12202	13280	7721	15031	16851	6127	15755	12382	10325	8325	7097	1e+009	4233	12202	11867	11039	7767	8082	7504	8376	4258	7340	
3977	8750	3917	9153	8676	9161	8266	3985	8924	8800	7946	9095	7895	15604	15414	10201	6151	10183	13884	9977	8475	6092	8187	7231	5144	4635	5879	2474	8540	10001	4377	11752	13507	5476	12476	9102	6981	4175	2915	4233	1e+009	8542	8206	6881	5430	4622	4160	5032	475	3996	
8912	15366	9744	3270	16054	16739	14294	5359	16504	16382	15324	14948	15089	8314	7499	16054	13358	16112	5724	15984	14328	5758	14040	14425	13091	12580	13826	6626	848	3402	7911	3592	6320	10481	4316	2504	4525	4647	5628	12180	8543	1e+009	513	1661	5716	4192	6688	6738	8926	6524	
8659	15030	9408	3742	15718	16403	13958	5023	16168	16046	14988	14612	14753	8786	7971	15718	13022	15776	6196	15648	13992	5504	13704	14089	12755	12244	13490	6290	512	3874	7657	4064	6792	10228	4788	2976	4271	4311	5292	11844	8207	513	1e+009	1325	5203	3856	6352	6484	8590	6188	
8184	14555	8933	3264	15243	15928	13483	4548	15693	15571	14513	14137	14278	9461	9054	15243	12547	15301	7279	15173	13517	5029	13229	13614	11935	11426	12670	4965	1659	3396	7182	5147	7364	9753	5871	2498	3796	3368	3967	11064	6882	1661	1325	1e+009	5061	3381	5877	6009	7265	5713	
8912	14129	8851	7213	13600	13248	13374	4820	13847	13308	12870	14029	13274	13989	13174	15135	11081	15193	11399	15065	13409	6722	13121	12262	9278	8671	9860	3525	5715	8251	8470	9267	11995	10411	9991	7358	5842	3547	3504	7768	5427	5716	5203	5061	1e+009	4635	6970	7694	5874	6806	
5457	11174	5578	4876	11862	12547	10102	1168	12312	12190	11132	10756	10897	11677	11166	11862	9166	11920	9391	11792	10136	2364	9848	10233	8899	8388	9634	2710	4192	5613	4509	7259	9580	7027	7983	4609	2694	1208	2103	7988	4518	4193	3858	3383	4635	1e+009	2754	3336	4991	2590	
2809	10017	3663	5409	10705	11648	8945	2786	11413	11291	10148	9600	9912	11867	11677	10510	8456	10755	10288	10636	8972	2237	8692	9334	8414	7903	9147	3818	6687	6447	1825	8173	9770	4365	8880	5520	3241	3912	4259	7502	4158	6687	6352	5877	7110	2757	1e+009	1016	4631	301	
2247	10566	4335	4917	11255	12198	9494	3754	11963	11841	10698	10064	10462	11177	10987	10451	9128	10824	9598	11186	9280	1761	9242	9884	9088	8577	9821	4789	7201	5819	1174	7537	9080	3816	8190	4970	2639	4876	5228	8176	4832	7108	6866	6391	7871	3716	1016	1e+009	5305	1136	
4450	9133	4390	9626	8674	9158	8649	4368	8921	8799	7943	9568	8279	16077	15887	10674	6149	10566	14254	10360	8948	6565	8660	7336	5168	4657	5901	2857	8924	10371	4850	12122	13980	5949	12846	9473	7454	4558	3298	4263	475	8926	8590	7265	5877	5005	4633	5505	1e+009	4469	
3005	10025	3362	5396	10713	11476	8953	2763	11241	11119	10062	9644	9827	11846	11656	10518	8155	10808	10267	10664	9024	2335	8736	9162	8113	7602	8846	3798	6702	6434	2007	8185	9749	4574	8859	5549	3223	3889	4237	7201	3857	6685	6367	5892	6880	2739	301	1317	4330	1e+009	
0.2
0.2
