90																																																																																										
0	0	5	0	-11	17	-4	-2	-2	-2	13	4	5	1	1	-9	-2	11	4	-2	0	0	-5	-6	-15	-11	-11	-8	-19	0	-4	-1	-12	12	-2	14	-5	-7	0	-3	-3	-5	0	-5	-2	-6	0	-6	-5	-1	2	-3	-4	1	-4	1	2	-4	-7	-3	2	-2	0	1	-18	0	-4	3	-6	-4	3	10	0	9	-4	8	6	-1	-3	0	-2	0	5	0	-11	17	-4	-2	-2	-2	
0	9	16	-4	-1	-12	-2	-2	2	-1	-2	9	-8	1	-1	-5	2	19	-2	-3	0	0	-4	-9	-3	-15	-6	-9	-17	-6	-7	0	0	-7	-5	7	-14	-9	2	2	-3	-2	4	-4	-2	3	-1	1	-5	0	-3	1	2	9	-1	0	-3	0	-6	-2	1	-3	15	7	-18	5	4	-6	-1	0	-3	-2	4	-5	3	8	10	15	3	2	-1	9	16	-4	-1	-12	-2	-2	2	-1	
0	10	-6	-3	16	-20	-1	1	0	-2	1	-9	3	-9	-8	-9	-2	10	12	0	0	0	-6	-11	-13	-15	-6	-1	-13	-13	-10	3	-4	-7	-2	0	-5	-2	-3	0	-1	-3	-6	-3	1	1	-5	-6	9	-7	-2	2	4	3	1	0	4	-1	-2	0	0	-4	-2	-3	-12	7	3	4	3	5	0	14	4	14	9	-11	7	18	15	8	-2	10	-6	-3	15	-20	-1	1	0	-2	
0	-1	0	-4	4	-20	-6	-2	-8	2	0	10	-4	-5	13	1	2	-3	17	-3	0	0	4	-8	-13	-15	-10	-4	-8	0	-8	-2	-4	11	-8	17	-8	-3	0	-2	-3	-7	-5	-3	-5	0	0	-3	10	-4	3	8	-6	-4	5	0	-1	-2	-15	-3	1	2	-4	1	-18	4	2	0	4	-2	1	0	-8	12	-1	-4	16	3	8	5	-6	-1	0	-4	4	-20	-6	-2	-8	2	
0	10	-4	0	0	-20	5	-8	7	-2	2	2	-1	7	8	-14	-2	-2	-1	0	0	0	-7	-5	0	-15	-12	-6	-13	-12	-7	2	-8	11	-6	2	-7	-3	-1	2	-11	0	-1	-5	-8	2	3	1	7	-3	-5	7	-7	4	0	0	-2	-3	-8	-2	0	1	15	4	-18	9	4	-8	-5	2	4	4	-11	1	7	-11	15	10	12	-3	-3	10	-4	0	0	-20	5	-8	7	-2	
0	10	-5	-7	3	-20	3	8	6	-9	3	1	4	-5	9	-12	12	14	3	5	0	0	-9	-9	-4	-15	-7	-9	-19	-7	-12	-2	-3	12	3	8	-8	-3	-1	4	-9	-4	-6	-12	-6	-1	-2	-7	10	-6	-5	11	-5	5	9	2	-1	-7	-10	2	1	-1	2	7	-13	10	-1	-2	2	0	-4	4	-11	11	9	3	15	14	15	3	4	10	-5	-7	3	-20	3	8	6	-9	
0	-3	-3	-3	-15	17	12	0	-6	-6	4	10	-10	-2	19	-13	12	-7	0	2	0	0	0	-6	-7	-14	-10	2	-17	-12	-4	1	-12	12	-6	7	-15	-7	-4	-3	-11	-2	-5	-8	4	-4	2	-2	5	1	4	-1	-3	6	-1	1	-4	-1	-19	-5	-1	-1	-4	7	-18	-5	-3	4	-4	-3	-2	16	-11	0	-3	7	7	6	7	-1	3	-3	-3	-3	-16	17	12	0	-6	-6	
0	-15	4	1	-15	16	12	-3	-8	-1	-2	10	-12	0	-7	0	-2	17	4	-4	0	0	-3	0	-8	-13	-2	-7	-19	-14	0	-2	-8	-1	-10	19	-15	-5	2	0	-11	-5	-4	-5	-2	4	3	-1	-5	1	0	-3	1	4	-2	1	2	-7	-3	1	0	-1	1	-6	-18	2	2	1	1	7	6	0	-8	5	5	-3	16	-5	9	8	-6	-15	4	1	-15	16	12	-3	-8	-1	
0	-13	2	-3	0	17	-11	5	0	2	10	4	7	0	8	1	8	10	-1	-3	0	0	-10	-12	-12	-4	-2	-3	-19	-4	-2	-3	-1	12	-7	16	-7	-4	-4	2	-3	0	-7	-3	0	8	0	2	5	-6	0	3	-1	-1	0	-1	0	1	-10	0	0	5	15	-6	-14	-5	-7	4	2	8	2	12	4	2	-13	0	-3	2	3	8	4	-13	2	-3	0	17	-11	5	0	2	
0	10	-5	7	9	-20	9	5	5	-7	8	-9	-12	-5	7	-12	-1	12	-1	-2	0	0	1	-8	-9	-14	-7	-6	-12	-5	-9	-1	-9	-2	0	0	-15	0	-1	1	-1	-4	4	-5	-11	-3	3	-2	6	-6	0	5	1	-4	9	0	-2	-3	-1	3	-1	0	-2	7	-11	10	-4	-2	-4	3	1	10	-11	4	4	4	16	5	15	5	-3	10	-5	6	9	-20	9	5	5	-7	
0	-6	8	-4	-3	-19	4	5	-8	3	3	10	-12	7	3	1	4	-3	-6	-1	0	0	-3	-11	-10	-8	-1	-9	-19	-15	-10	1	-9	6	0	8	-10	-5	-1	-2	-6	-2	-8	-4	-7	-2	0	-1	2	-7	2	-2	-4	3	5	0	-2	-1	-3	-3	-1	-1	4	7	-5	-3	7	-6	-7	3	1	15	-11	2	1	8	10	7	13	3	-3	-6	8	-4	-3	-19	4	5	-8	3	
0	3	7	-8	8	-8	-11	-4	2	1	13	-1	1	-10	17	-6	8	10	-6	3	0	0	-6	-5	-9	-15	-9	-4	-19	-14	-7	-4	-8	-3	-10	10	-9	-9	-2	3	-8	-2	0	-3	-8	1	-5	-4	10	1	1	1	-4	-5	-2	0	1	-6	-18	-3	-3	1	2	-6	-18	0	0	-5	-1	4	-5	16	-1	11	-2	8	12	6	12	0	-6	3	7	-9	8	-8	-11	-4	2	1	
0	-4	-6	-2	13	-20	-11	-1	0	14	-2	7	-12	-6	8	-14	10	8	15	-2	0	0	-1	-8	-13	-15	-11	-5	-17	-6	-12	1	-1	3	-6	11	-8	-7	1	-1	-10	-1	-9	-8	-14	-4	3	0	8	-2	5	11	-1	-8	5	-4	-3	6	-5	1	-2	-2	-3	-3	-18	7	2	4	-1	-5	3	16	-8	-1	-7	1	8	6	5	2	-1	-4	-6	-2	13	-20	-11	-1	0	14	
0	-7	-1	1	-11	1	11	-9	-2	2	13	1	-10	9	11	-9	9	-3	18	2	-2	0	1	-12	-10	-10	1	-4	-15	-15	-4	-1	-4	12	-5	2	-15	1	1	-1	1	-5	-1	-5	-15	-2	0	-1	3	3	-5	-1	-2	-7	0	0	-2	-6	-8	-1	1	-4	3	0	-18	6	-5	-5	-5	-1	0	5	3	2	-14	7	14	-5	2	-2	5	-7	-1	1	-11	1	11	-9	-2	2	
0	-1	-1	2	-15	17	9	0	-8	-9	2	1	7	3	0	1	8	-7	1	1	-2	0	-6	-2	-3	-6	-8	1	-13	-4	-8	-1	2	-7	0	4	-15	-9	-1	1	-12	-3	-9	-4	-7	-7	-3	-4	-1	3	-6	-4	-3	-4	-4	0	-2	-2	-5	-3	-3	0	4	2	-15	10	-6	1	-4	3	6	-3	-1	17	-12	-1	6	3	-2	0	-2	-1	-1	2	-15	17	9	0	-8	-9	
0	-11	-2	-1	10	-17	-7	6	0	6	12	10	0	-7	3	0	5	-5	2	-2	-8	0	-8	-3	-10	-13	0	-7	-17	0	-1	-2	-12	-4	-9	15	-15	-9	-3	-2	2	-2	-3	0	-5	3	1	-2	2	1	3	4	0	-8	1	2	-4	-1	-9	3	-1	3	14	2	-12	-1	-1	0	-1	-6	-2	11	-3	20	-14	5	-3	-1	7	7	-2	-11	-2	-1	10	-17	-7	6	0	6	
0	10	-2	-3	4	-20	-10	-5	7	-1	12	0	-10	2	15	-9	9	2	18	1	-8	0	-2	-9	-7	-15	-6	-3	-16	-8	-13	0	-2	2	-4	6	-4	-9	0	-2	-8	-4	-6	-2	-15	6	-2	-1	8	0	-4	8	-2	4	9	0	2	-3	-7	-1	-3	1	8	0	-18	-2	-1	-5	2	8	3	5	-4	3	-4	-7	7	7	14	10	0	10	-2	-3	4	-20	-10	-5	7	-1	
0	5	1	-8	5	-20	4	-7	3	1	12	4	-6	0	19	-5	4	9	17	1	-1	0	-5	-7	-1	-15	-6	-9	-11	-7	-7	-1	-3	1	2	5	-13	1	1	1	-6	-8	-5	-9	-7	3	1	-2	3	-8	-2	11	-2	5	4	1	0	-9	-13	-2	3	-3	13	-2	-15	10	7	-1	-3	2	-1	-2	-3	-2	9	-11	11	10	15	6	-1	5	1	-8	5	-20	4	-7	3	1	
0	6	-8	-8	5	-20	11	-1	0	1	2	-3	3	-4	6	-4	1	17	12	3	-8	0	-6	-6	-5	-15	-12	-2	-14	-11	0	-6	-5	5	1	12	-6	-5	-1	2	-10	-2	-11	-6	-9	-1	-1	4	8	-2	-1	11	-2	-8	9	-2	-1	-3	-14	0	-1	0	10	7	-18	7	-3	-7	2	2	3	9	-11	14	-4	2	8	8	8	3	-6	6	-8	-9	5	-20	11	-1	0	1	
0	-3	-5	-7	1	-4	3	-5	-2	7	7	6	-5	5	3	-13	12	2	3	-6	-3	-1	-11	-5	-13	-15	-7	0	-19	-4	1	1	1	-3	0	10	-2	-8	-6	1	-3	-5	-4	-5	1	-5	3	0	8	-7	-6	-1	-4	-8	6	0	2	-7	-10	0	2	-1	-4	2	-13	-5	1	-3	2	5	1	7	-8	4	3	-11	14	4	9	0	-6	-3	-5	-7	1	-4	3	-5	-2	7	
0	2	18	-4	1	5	2	4	-3	1	13	3	-4	9	5	0	12	18	-2	3	0	9	-2	-7	-10	-15	-14	-8	-19	-13	-3	-3	-7	0	-2	15	-9	-9	-5	1	-11	-5	-4	-7	-7	-1	-2	0	10	0	5	11	-5	-1	6	-2	3	-3	-10	-2	1	1	1	-3	-18	6	-1	0	-1	-6	-5	5	-10	8	-9	-4	12	-5	-3	8	-3	2	18	-4	1	5	2	4	-3	1	
0	-15	20	-8	-15	-7	-4	-1	-8	-6	3	10	-12	4	-7	-5	12	20	17	6	-3	-1	-5	-7	-4	-4	-4	-6	-17	-8	-4	-1	-6	10	-8	0	-5	-2	-5	2	-8	-2	-2	-7	-4	0	-2	-2	0	1	-6	-4	1	0	-4	8	-1	2	-13	-3	0	3	2	1	-16	-5	-3	1	-2	2	-1	-3	1	10	-12	-3	3	9	3	-3	5	-15	20	-9	-15	-7	-4	-1	-8	-6	
0	3	20	-8	-11	-14	-2	5	1	1	7	9	7	8	-10	1	12	4	13	-6	-1	10	-9	-1	0	-6	-13	-9	-12	-13	-3	-2	-8	8	-2	11	-11	-8	1	2	-8	-2	-3	-1	-7	6	-4	1	0	-1	1	5	1	-4	3	2	1	-2	-13	0	-2	-3	15	7	-18	6	-7	4	-2	3	1	5	4	-7	-11	-1	-2	-5	4	6	-4	3	20	-9	-11	-14	-2	5	1	1	
0	-2	7	-3	3	-20	6	-1	2	-1	11	8	1	-5	7	0	1	20	18	-1	7	-5	0	-5	-9	-13	1	-5	-14	-6	-3	-1	-8	4	-3	3	-6	-9	-2	1	0	-9	-6	-6	-5	0	-4	-3	8	1	3	3	0	-2	2	2	-5	-5	-10	-3	0	-1	9	6	-13	1	5	-1	-6	0	2	2	-11	14	-6	-11	14	12	10	2	-2	-2	7	-3	3	-20	6	-1	2	-1	
0	2	-3	-1	10	-11	-2	2	7	11	7	-9	-9	-4	19	-14	2	-1	0	-1	-4	-4	4	-4	0	-15	-1	-1	-5	-4	-4	-1	0	0	-1	0	-6	1	-1	2	-2	5	-1	-5	-11	4	0	0	10	-2	0	11	1	2	9	0	0	0	-1	0	1	0	8	-1	-6	9	-6	0	7	5	4	10	-2	4	9	-11	12	18	10	3	-1	2	-3	-1	10	-11	-2	2	7	11	
0	10	17	-6	7	-20	-3	2	0	-6	9	10	0	-1	4	-12	9	20	7	3	-4	5	0	-3	-11	-14	-5	-4	-19	-11	1	2	-3	5	-10	8	-14	-9	-2	2	-3	-3	-3	-5	-2	3	2	-2	6	-1	5	7	1	3	6	-1	2	-3	-11	-2	0	1	2	0	-18	10	5	-2	-1	-4	0	-3	-6	5	-6	-11	8	0	11	8	-1	10	17	-6	7	-20	-3	2	0	-6	
0	-2	2	-1	9	-20	-8	-9	5	2	1	10	-2	4	18	-4	11	-4	5	0	-8	-3	-3	-3	-13	-13	-11	2	-19	-10	-6	-3	-12	5	-6	9	-15	-9	-4	-2	-3	-3	-1	-4	-10	-1	3	-4	3	2	4	11	-2	-8	7	-2	-1	-6	-15	-1	3	-2	10	-5	-18	5	-7	-5	-8	0	-4	13	-11	0	9	-2	15	-3	9	0	0	-2	2	-1	9	-20	-8	-9	5	2	
0	-13	14	7	-9	17	12	-3	-4	14	-2	-9	7	-7	19	-4	6	-6	9	2	6	-2	-2	-5	-5	-11	-13	-9	-19	-14	-3	-1	-8	8	-3	5	-15	-9	-3	-3	-5	-2	-5	-3	-10	-2	0	-1	-3	-6	-6	-4	2	-1	-4	-2	0	-5	-14	-1	1	2	-4	0	-18	4	3	3	-3	-5	4	2	-6	6	-14	-1	6	-4	15	1	5	-13	14	6	-9	17	12	-3	-4	14	
0	-11	20	-3	-11	3	12	-6	-6	-9	-2	10	-1	-5	-10	-11	12	0	5	9	-2	-2	-6	-8	0	-11	-4	2	-19	-3	-11	1	0	-7	-9	19	-13	-9	-2	-3	-9	-3	-4	-6	0	1	-4	0	-5	1	-6	-4	-4	-7	-5	1	-2	3	-10	-2	-3	3	14	-4	-18	2	-5	-3	-6	-6	-5	2	2	11	-13	-3	6	2	7	6	-2	-11	20	-3	-11	3	12	-6	-6	-9	
0	0	7	-2	-4	-4	-3	-1	-4	-1	-1	6	-11	6	4	1	-2	-2	16	1	-4	3	-7	-2	0	-9	-4	-5	-18	-2	0	-1	-3	3	-4	11	0	-6	-3	-2	-9	-5	-4	0	-5	-4	-2	2	-5	-4	1	9	2	3	-2	0	2	-6	-3	0	-1	-2	9	7	-16	6	2	0	0	1	6	3	-2	2	9	8	4	6	-3	4	0	0	7	-2	-4	-4	-3	-1	-4	-1	
0	0	-5	-5	6	-17	-3	-9	1	8	-1	0	-9	-8	14	1	11	8	3	2	3	-3	-5	-9	-6	-15	-9	2	-16	-9	-3	-1	-1	1	-7	11	-12	-5	1	2	-3	1	-4	-4	-8	4	-1	-5	7	1	-2	11	-8	-4	9	1	-1	-1	-10	2	-1	0	12	7	-18	5	-1	-1	-5	8	-2	7	-11	10	-10	-2	14	11	15	10	-3	0	-5	-5	6	-17	-3	-9	1	8	
0	0	10	0	7	-13	3	5	5	1	8	8	1	-2	14	-11	5	6	13	2	1	0	-11	-6	-7	-15	-10	-2	-11	-8	-9	0	4	3	-1	7	-5	-1	4	-3	-4	-3	-9	-7	-9	4	1	-5	8	0	-4	8	-8	-2	4	2	-4	-2	-15	-2	-1	0	6	2	-4	7	-5	-1	7	2	5	9	2	8	9	-11	11	12	8	5	-2	0	10	0	7	-13	3	5	5	1	
0	2	16	7	-15	-15	-3	-9	-1	1	-2	4	-3	-8	-4	-10	2	11	9	3	-8	2	-2	0	-6	-12	-10	-4	-19	-15	-6	-1	-10	-7	-5	7	-12	-4	-1	1	-10	-5	-4	-2	-5	-2	-1	-3	4	-2	-3	9	-3	-4	9	2	-1	-8	-8	-3	-3	-2	15	-6	-18	3	-1	4	-8	0	-4	-2	-6	-7	2	-3	-1	-4	-2	-5	-3	2	16	6	-16	-15	-3	-9	-1	1	
0	-1	2	-7	5	-2	12	-1	-1	6	10	7	-11	-5	19	-14	6	3	7	0	5	1	-1	-2	-10	-7	-7	-6	-10	-15	-6	0	-6	3	1	13	-15	-3	1	0	-12	-2	-13	-6	3	-4	2	0	-1	-2	-6	6	-3	2	-2	-3	-5	-2	-12	-4	-1	0	8	0	-18	3	-5	4	-1	1	4	6	-11	-5	-4	-9	3	3	15	0	-5	-1	2	-7	5	-2	12	-1	-1	6	
0	-2	3	-2	-6	6	7	8	1	-6	13	8	-12	9	13	-12	12	1	4	5	3	-2	0	-13	-8	-15	-3	-2	-16	-11	2	2	-8	3	4	8	-15	0	-5	2	-10	-3	-3	-2	-6	-1	-2	-4	5	-1	-4	-4	-5	-8	4	-2	0	-5	-15	-3	-3	2	8	-1	-16	-5	-2	-8	5	-1	5	6	-4	13	-7	-11	5	6	6	0	0	-2	3	-2	-6	6	7	8	1	-6	
0	4	13	-3	-5	17	-4	-3	-8	6	1	-6	-3	-10	5	1	1	0	15	4	-3	-4	-2	-2	-7	-4	-1	-4	-18	-5	0	0	1	5	-3	9	-11	-2	-1	1	1	-3	-1	-3	-2	1	-1	0	-5	3	-5	4	1	2	-3	-2	-2	-4	-8	-1	0	4	14	-2	-13	7	2	4	7	-5	2	7	-5	13	-14	5	9	3	-3	-2	-4	4	13	-3	-5	17	-4	-3	-8	6	
0	-15	9	-4	-9	-6	-6	8	-7	-2	5	6	-2	-3	-10	-7	12	11	1	-1	-4	6	-10	-3	-5	-14	-8	-6	-19	-13	-7	1	7	-5	-9	19	-15	-9	-4	4	-3	-2	4	0	-2	2	4	-2	1	-3	5	-4	-4	11	-2	-1	3	6	-7	-1	-8	6	3	6	-18	2	-3	4	-2	8	-3	-3	4	-5	-4	8	3	14	6	5	-6	-15	9	-4	-9	-6	-6	8	-7	-2	
0	10	0	-4	16	-20	7	-2	3	14	5	4	-12	-3	3	1	-2	20	17	2	2	0	-4	-9	-9	-14	-6	-5	-16	-3	-13	-1	-4	-7	-2	15	0	-9	0	2	-9	-3	-9	-6	-8	4	-1	-3	2	3	0	-3	3	0	8	4	-4	-8	-5	0	-1	-9	-4	6	-3	1	1	1	7	-2	-3	14	4	18	9	7	-3	18	10	4	2	10	0	-4	15	-20	7	-2	3	14	
0	2	0	1	9	-20	1	-1	2	-9	13	-7	7	-4	6	-13	-2	6	9	-2	2	10	-4	-14	-8	-15	-5	-2	-15	-13	-8	0	-6	9	-9	10	-6	-2	-7	1	-3	-2	-14	-4	-3	2	-2	-3	10	1	-3	10	-6	-4	9	2	-1	-1	-15	-2	-4	2	5	-1	0	3	2	-1	6	5	-5	12	-7	7	-7	-7	6	17	15	3	0	2	0	1	9	-20	1	-1	2	-9	
