5636	6243	6904	5642	6417	6275	5439	15048	13567	9128	10832	16820	9976	10272	10749	10197	10205	5336	5119	5237	5733	7343	7828	7678	6384	9299	4684	1e+009	5889	2866	2709	2002	1852	2834	3431	2688	3106	3636	2219	6548	
7490	7329	8512	7477	7786	6080	6943	15952	14478	8798	7648	17724	8153	9916	10393	8373	10147	2874	7069	6326	1695	3831	5071	2737	5385	10073	1597	5889	1e+009	3486	4141	4325	5339	5857	3837	5371	5131	8149	7430	6326	
5290	5570	6569	5311	6023	4545	4776	14633	13105	7433	8602	16353	7747	8577	9054	7968	8675	2470	4799	4347	2867	4477	5562	4812	4653	8601	1818	2903	3415	1e+009	1151	945	2535	3647	3493	3156	3472	5169	4458	4817	
4391	4671	5670	4412	5124	3645	3877	13711	12206	6498	8201	15454	7345	7642	8119	7566	7775	2731	3900	3448	3135	4739	5197	5074	3753	7701	2544	2709	4141	1221	1e+009	748	3275	4387	4218	3896	4211	5462	4266	3917	
5348	5761	6616	5357	6133	4861	4957	14764	13283	7731	9418	16536	8562	8875	9352	8783	8990	3334	4834	4663	3731	5341	6414	5676	4968	8818	2682	2163	4279	864	1312	1e+009	2729	3842	3991	3351	3666	4917	3722	5133	
7078	7491	8346	7087	7863	6842	6687	16494	15013	9695	11000	18266	10146	10839	11316	10366	10973	4869	6564	6405	5266	6875	7960	7145	6951	10548	4217	1852	5339	2498	3275	2569	1e+009	1347	1728	856	1402	2837	2131	7114	
8190	8603	9458	8199	8975	7954	7799	17606	16125	10807	11551	19378	10697	11951	12428	10917	12085	5420	7676	7517	5805	7426	8511	7668	8038	11660	4768	2834	5857	3610	4387	3681	1347	1e+009	2020	491	1109	2292	1823	8226	
8340	8639	9608	8349	9092	7624	7845	17537	16063	10384	10295	19309	9786	11502	11978	10007	11734	4509	7826	7416	3785	5506	6746	5652	6970	11660	2762	3431	3837	3562	4218	3830	1728	2020	1e+009	1761	1518	4312	3607	7898	
7699	8112	8967	7708	8484	7463	7308	17115	15634	10316	11060	18887	10206	11460	11937	10426	11594	4929	7185	7026	5316	6935	8020	7177	7547	11169	4277	2688	5368	3119	3896	3190	856	491	1531	1e+009	620	2783	2074	7735	
7896	8309	9164	7905	8681	7659	7505	17312	15831	10512	10686	19084	9832	11656	12133	10052	11790	4553	7382	7222	4696	6417	7646	6563	7172	11366	3673	2987	4748	3315	4092	3386	1286	1395	911	1316	1e+009	3687	2982	7931	
8961	9374	10229	8970	9746	8724	8570	18377	16896	11577	11751	20149	10897	12721	13198	11117	12855	5618	8447	8287	5761	7482	8711	7628	8237	12431	4738	3636	5813	4380	5157	4451	2351	2292	1976	2381	1065	1e+009	1709	8996	
7432	8217	8679	7417	8193	7834	7369	16824	15343	10687	12392	18596	11536	11831	12308	11757	11966	6892	6894	7212	7289	8899	9388	9234	7944	11274	6240	2401	7442	4422	4268	3562	2131	1823	3605	2074	2694	1709	1e+009	8106	
3573	2493	3133	3252	2387	499	2947	10576	9103	3193	5169	12348	4183	4337	4814	4115	4774	3381	3502	2163	4910	3046	2165	5843	845	4700	5108	6397	6169	4738	3768	4437	6964	8076	7794	7585	7896	9152	7957	1e+009	
0.2
0.2
